kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
660;0000-2400;1234567;PRG;Radio Regional;S;PRG;Concepción-a;1;;
660;0000-2400;1234567;B;Rádio Vibe Mundial FM;P;B;São Paulo-g;1;;
660;0800-0100;1234567;PRG;ZP26 Radio Itapiru;S;PRG;Ciudad del Este-b;1;;
660;0000-2400;1234567;B;Rádio Cântico Novo Canção Nova;P;B;Vacaria;1;;
660;0000-2400;1234567;B;ZYK286 Rádio Marajá AM;P;B;Rosário do Sul;1;;
660;0900-0300;1234567;ARG;LT41 Radio LV del Sur Entrerriano;S;ARG;Gualeguaychu-b;1;;
660;0000-2400;1234567;CHL;La Mexicana Radio;S;CHL;Santiago/Lampa;1;;
660;0000-2400;1234567;CHL;CB66 Radio Divina;S;CHL;Santiago;1;;
660;0000-2400;1234567;ARG;Radio Amplitud;S;ARG;San Justo-b;1;;
660;0000-2400;1234567;PRU;Radio JHC;S;PRU;Chiclayo-g;1;;
660;0000-2400;1234567;B;ZYI552 Rádio Xinguara;P;B;Xinguara;1;;
660;0000-2400;1234567;B;ZYI795 Rádio da Grande Serra;P;B;Araripina;1;;
660;0000-2400;1234567;B;ZYI787 Rádio Jornal;P;B;Limoeiro;1;;
660;0000-2400;1234567;B;ZYJ673 Rádio Boas Novas;P;B;Porto Velho-b;1;;
660;0000-2400;1234567;B;ZYI925 Rádio Tacarijus;P;B;São Miguel do Tapuio;1;;
660;0000-2400;1234567;CLM;Radio Auténtica Cali;S;CLM;Cali-h;1;;
666;0600-1900;1234567;ALG;Radio Tindouf;;NAf;Tindouf;1;;
666;0000-2400;1234567;E;SER Radio;S;E;Barcelona/Sant Boi (EAJ1);1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Shiraz/Dehnow;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Lar;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Darab;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Lamerd;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Ghir/Qir/Karzin;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Abadeh;1;;
666;0000-2400;1234567;IRN;IRIB Voice of I.R.Iran;FS;ME;Kazeroun;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Castanheira do Ribatejo/CEN;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Vila Real/Vila Nova de Baixo;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Viseu;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Covilhã/Mata Mouros;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Valença/Cristelo Covo;1;;
666;0000-2400;1234567;POR;Antena 1;P;POR;Bragança-a;1;;
666;0300-2100;1234567;SDN;SRTC Idhaat Wilaya-til;A;SDN;Kassala;1;;
666;0400-2000;1234567;SYR;SRTV Sawt al-Shabab;A;ME;Damascus/Adrā;1;;
666;0000-2400;1234567;AUS;2CN ABC Canberra;E;AUS;Canberra/Gungahlin;1;;
666;0000-2400;1234567;AUS;4CC AM;E;AUS;Biloela;1;;
666;0000-2400;1234567;AUS;4LM Radio 4LM;E;AUS;Mount Isa;1;;
666;0020-0400;1234567;IND;AIR DRM;;SAS;Itanagar;1;;
666;0700-0900;1234567;IND;AIR DRM;;SAS;Itanagar;1;;
666;1000-1630;1234567;IND;AIR DRM;;SAS;Itanagar;1;;
666;0020-0400;1234567;IND;AIR North East DRM;;SAS;Itanagar;1;;
666;0700-0900;1234567;IND;AIR North East DRM;;SAS;Itanagar;1;;
666;1000-1630;1234567;IND;AIR North East DRM;;SAS;Itanagar;1;;
666;0000-2400;1234567;PHL;DZRH-AM DZRH News;E,TAG;SEA;Valenzuela/Malanday;1;;
666;2120-1600;1234567;CHN;Hefei News and General Service;M;FE;Hefei/Sanshitou;1;;
666;0855-1400;1234567;CHN;Jiamusi General Radio;M;FE;Jiamusi;1;;
666;2055-0530;1234567;CHN;Jiamusi General Radio;M;FE;Jiamusi;1;;
666;2125-1500;1234567;CHN;Jinzhou News Service;M;FE;Jinzhou;1;;
666;0000-2400;1234567;J;JOBK NHK Radio 1;J;FE;Osaka/Sakai-Shi;1;;
666;2200-1605;1234567;CHN;Qinghai News and General Radio - Voice of Qinghai;M;FE;Yushu/QHTS920;1;;
666;2200-1605;1234567;CHN;Qinghai News and General Radio - Voice of Qinghai;M;FE;Madoi;1;;
666;0300-0600;1234567;CHN;Siping News and General Service;M;FE;Siping/Shanmen Zhen;1;;
666;0855-1300;1234567;CHN;Siping News and General Service;M;FE;Siping/Shanmen Zhen;1;;
666;2130-0030;1234567;CHN;Siping News and General Service;M;FE;Siping/Shanmen Zhen;1;;
666;2200-1600;1234567;THA;Thor. Phor. Song;T;SEA;Surin/Fort Wirawatyothin;1;;
666;2155-1600;1234567;CHN;Tianjin Novel Service;M;FE;Yangliuqing;1;;
666;0000-2400;1234567;AUS;Triple M Northwest;E;AUS;Carnarvon;1;;
666;2225-1700;1234567;CHN;Voice of the Strait News and Politics Channel;M;FE;Fuzhou/Songnancun;1;;
666;2145-1700;1234567;VTN;Voice of Vietnam 1;VN;SEA;Nha Trang/Đồng Đế;1;;
666;0000-2400;1234567;CHN;Wenzhou News Station;M;FE;Wenzhou;1;;
670;0000-2400;1234567;ALS;KDLG 670AM;E;ALS;Dillingham;1;;
670;0000-2400;1234567;CTR;Radio Managua;S;CTR;San José;1;;
670;0000-2400;1234567;CUB;Radio Rebelde;S;CUB;Santa Clara/CTOM4;1;;
670;0000-2400;1234567;DOM;Radio Dial;S;DOM;San Pedro de Macorís;1;;
670;0000-2400;1234567;GTM;TGRT Emisoras Unidas Central;S;GTM;Ciudad de Guatemala;1;;
670;0000-2400;1234567;HND;HRNN La Voz de Honduras;S;HND;Tegucigalpa;1;;
670;0000-2400;1234567;HND;HRNN25 La Voz de Honduras;S;HND;Santa Bárbara-a;1;;
670;0000-2400;1234567;HWA;KPUA AM 670;E;HWA;Hilo;1;;
670;0955-0300;1234567;PNR;HOLY Radio Hogar;S;PNR;Ciudad Radial;1;;
670;0000-2400;1234567;USA;670 KBOI;E;USA;Boise, ID;1;;
670;0000-2400;1234567;USA;KLTT 670;E;USA;Commerce City, CO;1;;
670;0000-2400;1234567;USA;WSCR 670 The Score;E;USA;Chicago, IL;1;;
670;0000-2400;1234567;USA;WWFE La Poderosa 670 AM;S;USA;Miami, FL;1;;
670;0000-2400;1234567;USA;KMZQ The Right Talk;E;USA;Las Vegas, NV;1;;
670;0000-2400;1234567;USA;WRJR;;USA;Claremont, VA;1;;
670;1200-2400;1234567;USA;WLUI Big Lewie;E;USA;Lewistown, PA;1;;
670;1300-0100;1234567;USA;KHGZ Caddo Country Radio;E;USA;Glenwood, AR;1;;
670;0000-2400;1234567;USA;KIRN Radio Iran;E;USA;Simi Valley, CA;1;;
670;0000-2400;1234567;USA;Rejoice WYLS;E;USA;York, AL;1;;
