kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
9955;0300-0327;;CZE;Radio Prague;S;LAm;/USA-o;2;;
9955;0400-0430;Su-Mo;CZE;Radio Prague;E;LAm;/USA-o;2;;
9955;1300-1330;Mo-Sa;CZE;Radio Prague;E;LAm;/USA-o;2;;
9955;0200-0230;Fr;I;Radio IBC;E;LAm;/USA-o;2;;
9955;0130-0200;We;I;Studio DX;I;LAm;/USA-o;2;;
9955;0130-0200;Fr;PNR;Antena DX;S;LAm;/USA-o;2;;
9955;0200-0230;Tu;PNR;Antena DX;S;LAm;/USA-o;2;1101;
9955;1400-1430;We;PNR;Antena DX;S;LAm;/USA-o;2;1101;
9955;0330-0400;;SVK;Radio Slovakia Int.;S;LAm;/USA-o;2;;
9955;1330-1400;Mo-Fr;SVK;Radio Slovakia Int.;S;LAm;/USA-o;2;;
9955;2300-2400;We;TWN;PCJ Radio Int.;E;LAm;/USA-o;6;2810;1001
9955;2300-2400;Tu-We;TWN;PCJ Radio Int.;E;LAm;/USA-o;2;1101;
9955;0100-0130;Th;USA;Adventist World Radio;E;LAm;o;2;;
9955;0200-0230;We;USA;Adventist World Radio;E;LAm;o;2;;
9955;0230-0300;Mo;USA;Adventist World Radio;E;LAm;o;2;;
9955;0430-0500;Tu;USA;Adventist World Radio;E;LAm;o;2;;
9955;1200-1230;Sa;USA;Adventist World Radio;E;LAm;o;2;;
9955;1415-1445;Mo;USA;Adventist World Radio;E;LAm;o;2;;
9955;1430-1500;Su;USA;Adventist World Radio;E;LAm;o;2;1101;
9955;2230-2300;Fr;USA;Adventist World Radio;E;LAm;o;2;;
9955;2300-2330;Su-Mo;USA;Adventist World Radio;E;LAm;o;6;2810;1001
9955;2300-2330;Mo;USA;Adventist World Radio;E;LAm;o;2;1101;
9955;2330-2400;Sa;USA;Adventist World Radio;E;LAm;o;2;;
9955;0200-0230;Mo;USA;Blues Radio Int.;E;LAm;o;2;;
9955;0230-0300;Fr;USA;Blues Radio Int.;E;LAm;o;2;;
9955;0430-0500;We;USA;Blues Radio Int.;E;LAm;o;2;;
9955;0130-0200;Th,Sa;USA;Frecuencia al Dia;S;LAm;o;2;;
9955;0230-0300;Tu;USA;Frecuencia al Dia;S;LAm;o;2;;
9955;0430-0500;Fr;USA;Frecuencia al Dia;S;LAm;o;2;1101;
9955;1400-1430;Th;USA;Frecuencia al Dia;S;LAm;o;2;;
9955;2200-2230;Fr;USA;Frecuencia al Dia;S;LAm;o;2;;
9955;2330-2400;Mo;USA;Frecuencia al Dia;S;LAm;o;2;;
9955;0015-0100;Tu-Sa;USA;Radio Libertad;S;LAm;o;4;;
9955;2315-2400;Mo-Fr;USA;Radio Libertad;S;LAm;o;5;;
9955;2200-2300;Fr;USA;V.o.Report of the Week;E;LAm;o;2;;
9955;2300-2400;Th;USA;V.o.Report of the Week;E;LAm;o;2;;
9955;0200-0230;Tu;USA;World of Radio;E;LAm;o;6;2810;1001
9955;0430-0500;Mo;USA;World of Radio;E;LAm;o;2;;
9955;1230-1300;Sa;USA;World of Radio;E;LAm;o;2;;[0219]
9955;2200-2230;We;USA;World of Radio;E;LAm;o;2;;[0219]
9955;2200-2230;Sa;USA;World of Radio;E;LAm;o;2;2212;[0219]
9955;2330-2400;Mo;USA;World of Radio;E;LAm;o;2;101;[0219]
9955;0000-0015;2356;USA;WRMI Radio Miami Int.;E;LAm;o;4;;
9955;0000-0015;Th;USA;WRMI Radio Miami Int.;I;LAm;o;4;;
9955;0000-0030;Mo;USA;WRMI Radio Miami Int.;S;LAm;o;4;;
9955;0000-0045;Su;USA;WRMI Radio Miami Int.;E;LAm;o;4;;
9955;0030-0100;Mo;USA;WRMI Radio Miami Int.;E;LAm;o;4;;
9955;0045-0100;Su;USA;WRMI Radio Miami Int.;I;LAm;o;4;;
9955;0100-0115;Tu,Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0100-0115;Fr;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;0100-0130;We,Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0100-0130;Mo;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;0115-0130;Fr;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0115-0200;Tu,Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;0130-0200;Mo;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0200-0230;Tu,Su;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;0200-0230;Tu;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;0200-0230;Th;USA;WRMI Radio Miami Int.;S;LAm;o;6;2810;1001
9955;0200-0230;Th,Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;1101;
9955;0200-0300;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0230-0245;Th;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0230-0245;Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;0230-0300;We;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0245-0300;Su;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;0327-0330;;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;0400-0415;We;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0400-0415;Sa;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;0400-0430;Tu,Th;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;0400-0430;245;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;0400-0500;Fr;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;0415-0430;We;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;0415-0500;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;0430-0445;Th;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;0445-0500;Th;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1100-1130;Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1130-1145;Su;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;1145-1200;Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1200-1300;Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1230-1300;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1300-1330;Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;;
9955;1330-1345;Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1330-1400;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1345-1400;Su;USA;WRMI Radio Miami Int.;I;LAm;o;2;;
9955;1400-1415;Mo;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1400-1430;We;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;1400-1430;Su;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;1400-1445;Tu;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1400-1500;Fr-Su;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;1400-1500;Fr-Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;1430-1500;Th;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;1430-1500;We-Th;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;1445-1500;Mo,We;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;1445-1500;Mo;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;1445-1500;Tu;USA;WRMI Radio Miami Int.;I;LAm;o;2;1101;
9955;1500-1600;SaSu;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;1500-1700;SaSu;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;2200-2230;Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;1101;
9955;2200-2245;Th;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;2200-2300;267;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;2200-2300;Tu;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;2230-2300;We;USA;WRMI Radio Miami Int.;S;LAm;o;6;2810;1001
9955;2230-2300;367;USA;WRMI Radio Miami Int.;E;LAm;o;2;1101;
9955;2300-2315;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;2300-2400;Tu,Fr;USA;WRMI Radio Miami Int.;S;LAm;o;6;2810;1001
9955;2300-2400;Su;USA;WRMI Radio Miami Int.;S;LAm;o;2;1101;
9955;2315-2330;Sa;USA;WRMI Radio Miami Int.;P;LAm;o;2;;
9955;2330-2400;Su;USA;WRMI Radio Miami Int.;E;LAm;o;6;2810;1001
9955;2300-2315;1245;USA;WRMI Radio Miami Int.;E;LAm;o;5;;
9955;2300-2315;We;USA;WRMI Radio Miami Int.;I;LAm;o;5;;
9955;2300-2330;Su;USA;WRMI Radio Miami Int.;S;LAm;o;5;;
9955;2300-2345;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;5;;
9955;2330-2400;Su;USA;WRMI Radio Miami Int.;E;LAm;o;5;;
9955;2345-2400;Sa;USA;WRMI Radio Miami Int.;I;LAm;o;5;;
9960;1430-1500;;CLA;Furusato no Kaze;J;KRE;/PLW;1;;
9960;1020-1030;Tu,Fr;POL;S11 Polish Spy Numbers;R;;p;1;103;3004[0418]
9960;1020-1030;Tu,Fr;POL;S11 Polish Spy Numbers;R;;p;1;109;3110[1017]
9963;0715-0725;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0319]
9963;0715-0725;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[0918]
9965;1330-1400;;CLA;Furusato no Kaze;J;KRE;/PLW;1;;
9965;1300-1330;;CLA;Nippon no Kaze;K;KRE;/PLW;1;;
9965;1530-1600;;CLA;Nippon no Kaze;K;KRE;/PLW;1;;
9965;1000-1200;Sa;USA;World Harvest Radio;E;FE;/PLW;0;;[1118]
9965;1200-1300;;USA;World Harvest Radio;E;FE;/PLW;0;;[0219]
9965;1215-1230;Sa;USA;World Harvest Radio;K;FE;/PLW;0;;[0319]
9965;1400-1415;Mo-Sa;USA;World Harvest Radio;E;FE;/PLW;0;;[1218]
9965;1400-1415;Su;USA;World Harvest Radio;K;FE;/PLW;0;;
9965;1415-1430;;USA;World Harvest Radio;E;FE;/PLW;0;;
9965;1630-1645;SaSu;USA;World Harvest Radio;K;FE;/PLW;0;;[0319]
9965;1645-1700;Su;USA;World Harvest Radio;E;FE;/PLW;0;;
9965;1645-1700;Sa;USA;World Harvest Radio;K;FE;/PLW;0;;[0319]
9970;1000-1300;;TWN;Sound of Hope;M;FE;;1;;[0617]
9970;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
9970;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
9970;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
9970;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
9970;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
9970;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
9970;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
9970;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
9970;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0119]
9975;1600-1630;;CLA;Furusato no Kaze;J;KRE;/PLW;1;;
9975;1500-1530;;CLA;Nippon no Kaze;K;KRE;/PLW;1;;
9975;1100-1115;SaSu;GUM;KTWR Trans World Radio;MO;MNG;m;0;;
9975;1115-1200;;GUM;KTWR Trans World Radio;M;FE;m;0;;
9975;1200-1215;;GUM;KTWR Trans World Radio;YI;FE;m;0;;
9975;1215-1230;;GUM;KTWR Trans World Radio;KZ;FE;m;0;;
9975;1230-1245;SaSu;GUM;KTWR Trans World Radio;DZ;SAs;m;0;;
9975;1230-1245;Mo-Fr;GUM;KTWR Trans World Radio;UI;SAs;m;0;;
9975;1245-1300;Su;GUM;KTWR Trans World Radio;VN;SEA;m;0;;
9975;1245-1315;Mo-Sa;GUM;KTWR Trans World Radio;VN;SEA;m;0;;
9975;1315-1330;Sa;GUM;KTWR Trans World Radio;M;FE;m;1;;
9975;1315-1345;Su;GUM;KTWR Trans World Radio;M;FE;m;1;;
9975;1315-1350;Mo-Fr;GUM;KTWR Trans World Radio;M;FE;m;1;;
9975;1350-1430;Mo-Fr;GUM;KTWR Trans World Radio;CA;FE;m;1;;
9975;1630-1730;;USA;VoA Radio Ashna;PS;AFG;/D-L;6;702;3103
9975;1900-2100;;USA;Voice of America;K;FE;/THA-u;0;;
9980;2100-2300;Mo-Fr;USA;WWCR 4 Nashville, TN;E;NAm;n;2;;
9982.5;0519-1600;;HWA;KVM70 Fax Honolulu;;Oc;nm;1;;[0817]
9985;0950-1000;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004
9985;0950-1000;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[1014]
9985;1500-1700;;USA;Radio Free Asia;K;FE;/MRA-s;6;2202;703
9985;1700-1900;;USA;Radio Free Asia;K;FE;/MRA-s;6;2202;703
9985;2100-2200;;USA;Radio Free Asia;K;FE;/MRA-s;6;2202;703
9990;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
9990;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
9990;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
9990;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
9990;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
9990;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
9990;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
9990;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0119]
9990;0830-1330;;USA;Radio Farda;FS;IRN;/KWT-j;0;;
9990;1330-1430;;USA;Radio Farda;FS;IRN;/THA-u;0;;
9996;0000-2400;;RUS;RWM Moscow;-TS;RUS;t;1;;[1218]
10000;1400-1500;Mo-Fr;ARG;LOL Buenos Aires;-TS;ARG;b;1;;
10000;0000-2400;;B;PPE Observatorio Nac.;-TS;B;ro;1;;[0319]
10000;0000-2400;;CHN;BPM Xian;-TS;CHN;p;1;;
10000;0000-2400;;HWA;WWVH Hawaii (f.ann.);-TS;USA;c;1;;[1218]
10000;0000-2400;;I;ItalyCable;-TS;SEu;v;1;;
10000;0000-2400;;USA;WWV Colorado (m.ann.);-TS;USA;fc;1;;[1218]
10018;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;[0717]
10024;0000-2400;;HND;COCESNA Cenamer Control;E;CAm;;1;;[0616]
10024;0000-2400;;PRU;Lima Radio;S;SAm;;1;;[0816]
10048;0000-2400;;J;Tokyo Radio;E;FE;;1;;
10048;0000-2400;;USA;San Francisco Radio NP1;E;NOc;/ALS-ba;1;;[0417]
10048;0000-2400;;USA;San Francisco Radio NP1;E;NOc;/HWA-m;1;;
10051;0000-2400;;CAN;Gander Volmet x20,x50;E;NAm;g;1;;[0918]
10051;0000-2400;;USA;New York Volmet x00,x30;E;NAm;bg;8;;[0517]
10057;0000-2400;;USA;San Francisco Radio 3;E;EOc;dx;1;;[0818]
10066;0000-2400;;BGD;Dhaka Radio;E;SAs;;1;;
10066;0000-2400;;IND;Kolkata Radio;E;SAs;;1;;
10066;0000-2400;;MYA;Yangon Radio;E;SEA;;1;;
10084;0000-2400;;IND;Delhi Radio;E;SAs;;1;;
10084;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;
10100.8;0000-2400;;D;DWD 1 Pinneberg RTTY;E;Eu;pi;1;;[0817]
10115;0000-2400;;CHN;BAF Beijing Meteo Fax;;FE;bm;1;;
10125;0820-0830;Mo,Th;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[1215]
10148;0610-0620;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0414]
10148;0610-0620;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[1014]
10160;1000-1300;;TWN;Sound of Hope;M;FE;;1;;
10160;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
10160;1400-1430;;TWN;Sound of Hope;M;FE;;1;;
10160;1430-1500;;TWN;Sound of Hope;M;FE;;1;;
10160;1500-1530;;TWN;Sound of Hope;M;FE;;1;;
10160;1530-1600;;TWN;Sound of Hope;M;FE;;1;;
10160;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
10160;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
10160;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
10160;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
10160;2300-1000;;TWN;Sound of Hope;M;FE;;1;;[0219]
10186;1900-1910;Fr;RUS;G06 Russian Spy Numbers;D;RUS;xx;1;105;3108[0814]
10195.2;0000-2400;;HOL;PBB Ny DenHelder STANAG;;Eu;cg;1;;[0616]
10210;1015-1025;Mo,Th;POL;S11 Polish Spy Numbers;R;;p;1;105;3108[0818]
10213;0745-0755;Mo;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0318]
10213;0745-0755;Mo;POL;E11 Polish Spy Numbers;E;;p;1;109;3110
10213;0930-0940;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0516]
10213;1705-1715;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10213;1705-1715;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10213;1810-1820;Tu,Sa;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[0215]
10219;0000-2400;;ISR;4XZ Israeli Navy Haifa;-CW;;;1;;[0217]
10230;1200-1210;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0718]
10250;1210-1220;Sa;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0816]
10255;1554-1630;;VTN;Vietnamese Spy Numbers;VN;FE;xx;1;;[0316]
10290;0930-0940;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0716]
10302;1045-1055;Tu,We;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0815]
10302;1205-1215;Tu;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0816]
10302;1300-1310;Th,Sa;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10302;1300-1310;Th,Sa;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10325;0940-0950;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;105;3108[0717]
10330;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10330;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10345;0554-0650;1357;CUB;Cuban Spy Numbers;S;Am;;1;;[0319]
10345;0654-0750;1357;CUB;Cuban Spy Numbers;S;Am;;1;;[0219]
10350;0800-0810;Sa;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004
10350;0800-0810;Sa;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[1016]
10350;1200-1210;Sa;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0414]
10350;1200-1210;Sa;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[0914]
10356;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0517]
10420;0810-0820;Tu;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0316]
10420;0810-0820;Tu;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[1014]
10424;0715-0725;Tu;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0518]
10429;0710-0720;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0817]
10429;0805-0815;We,Su;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[0217]
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[0117]
10448;1625-1635;Su;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10448;1625-1635;Su;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[0916]
10487;1710-1720;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;105;3108[0815]
10514;0940-0950;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;103;3004[0417]
10514;0940-0950;Th;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;109;3110[0917]
10532;0840-0850;We;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;111;2802[0117]
10536;0001-2321;;CAN;CFH Halifax Meteo Fax;;ENA;hx;1;;
10555;0015-0215;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
10555;0245-0330;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
10555;0400-0945;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0517]
10555;1015-1100;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
10555;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0416]
10555;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0416]
10555;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0817]
10555;2215-2400;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0316]
10559.2;0000-2400;;D;DHJ58 Marine STANAG;;Eu;gl;1;;[0616]
10620;1925-1935;245;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10620;1925-1935;245;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10635;1310-1320;Mo;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;111;2802[0217]
10641;1450-1500;Th;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0416]
10641;1450-1500;Th;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[1016]
10690;0830-0840;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0414]
10690;0830-0840;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[0914]
10690;1400-1410;Tu,Sa;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[0115]
10715;2154-2250;1357;CUB;Cuban Spy Numbers;S;Am;;1;;[0319]
10728;1540-1550;We,Sa;POL;S11 Polish Spy Numbers;R;;p;1;111;2802[0217]
10752;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;111;2802[1116]
10755;0400-0420;We;RUS;S06 Russian Spy Numbers;R;FE;xx;1;110;3110[1014]
10755;0810-0830;We;RUS;S06 Russian Spy Numbers;R;FE;xx;1;110;3110[1014]
10800;0645-0655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;103;3004[0417]
10800;0645-0655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;109;3110[0918]
10800;1540-1550;We,Sa;POL;S11 Polish Spy Numbers;R;;p;1;103;3004[0417]
10800;1540-1550;We,Sa;POL;S11 Polish Spy Numbers;R;;p;1;109;3110[1016]
